transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
450_20250101,2025-01-01,17:41:55,1.0,3,West Campus,71,56.25,Bakery,Pastry,Chocolate Croissant
451_20250101,2025-01-01,17:43:49,2.0,8,East Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
452_20250101,2025-01-01,17:44:28,2.0,3,West Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
453_20250101,2025-01-01,17:44:28,1.0,3,West Campus,74,52.5,Bakery,Biscotti,Ginger Biscotti
454_20250101,2025-01-01,17:44:48,1.0,8,East Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
455_20250101,2025-01-01,17:45:21,1.0,8,East Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
456_20250101,2025-01-01,17:46:21,2.0,8,East Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
457_20250101,2025-01-01,17:46:21,1.0,8,East Campus,76,52.5,Bakery,Biscotti,Chocolate Chip Biscotti
458_20250101,2025-01-01,17:49:04,2.0,8,East Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
459_20250101,2025-01-01,17:50:19,1.0,5,Main Campus,45,45.0,Tea,Brewed herbal tea,Peppermint Lg
460_20250101,2025-01-01,17:50:30,2.0,8,East Campus,38,56.25,Coffee,Barista Espresso,Latte
461_20250101,2025-01-01,17:51:06,2.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
462_20250101,2025-01-01,17:54:11,2.0,3,West Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
463_20250101,2025-01-01,17:56:46,1.0,8,East Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
464_20250101,2025-01-01,17:58:01,1.0,5,Main Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
465_20250101,2025-01-01,17:59:44,2.0,8,East Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
466_20250101,2025-01-01,17:59:44,1.0,8,East Campus,76,52.5,Bakery,Biscotti,Chocolate Chip Biscotti
467_20250101,2025-01-01,18:01:08,2.0,8,East Campus,45,45.0,Tea,Brewed herbal tea,Peppermint Lg
468_20250101,2025-01-01,18:02:00,1.0,3,West Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
469_20250101,2025-01-01,18:02:21,2.0,5,Main Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
470_20250101,2025-01-01,18:03:13,1.0,3,West Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
471_20250101,2025-01-01,18:03:13,1.0,3,West Campus,78,67.5,Bakery,Scone,Scottish Cream Scone 
472_20250101,2025-01-01,18:04:34,1.0,3,West Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
473_20250101,2025-01-01,18:06:52,2.0,3,West Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
474_20250101,2025-01-01,18:06:52,1.0,3,West Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
475_20250101,2025-01-01,18:07:13,1.0,8,East Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
476_20250101,2025-01-01,18:08:53,2.0,3,West Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
477_20250101,2025-01-01,18:12:37,2.0,3,West Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
478_20250101,2025-01-01,18:13:32,2.0,5,Main Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
479_20250101,2025-01-01,18:13:41,2.0,8,East Campus,57,46.5,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
480_20250101,2025-01-01,18:14:28,2.0,8,East Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
481_20250101,2025-01-01,18:17:09,2.0,8,East Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
482_20250101,2025-01-01,18:18:10,1.0,3,West Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
483_20250101,2025-01-01,18:19:45,1.0,5,Main Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
484_20250101,2025-01-01,18:19:45,1.0,5,Main Campus,76,52.5,Bakery,Biscotti,Chocolate Chip Biscotti
485_20250101,2025-01-01,18:21:22,1.0,3,West Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
486_20250101,2025-01-01,18:22:12,2.0,3,West Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
487_20250101,2025-01-01,18:22:48,2.0,5,Main Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
488_20250101,2025-01-01,18:22:53,1.0,3,West Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
489_20250101,2025-01-01,18:22:53,1.0,3,West Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
490_20250101,2025-01-01,18:23:34,2.0,5,Main Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
491_20250101,2025-01-01,18:25:51,1.0,3,West Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
492_20250101,2025-01-01,18:25:57,1.0,8,East Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
493_20250101,2025-01-01,18:27:08,2.0,5,Main Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
494_20250101,2025-01-01,18:29:34,2.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
495_20250101,2025-01-01,18:30:05,2.0,3,West Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
496_20250101,2025-01-01,18:34:56,2.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
497_20250101,2025-01-01,18:39:29,1.0,3,West Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
498_20250101,2025-01-01,18:40:29,2.0,8,East Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
499_20250101,2025-01-01,18:41:13,1.0,3,West Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
500_20250101,2025-01-01,18:41:28,2.0,8,East Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
501_20250101,2025-01-01,18:42:04,2.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
502_20250101,2025-01-01,18:42:16,1.0,8,East Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
503_20250101,2025-01-01,18:43:19,1.0,3,West Campus,57,46.5,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
504_20250101,2025-01-01,18:43:42,1.0,3,West Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
505_20250101,2025-01-01,18:45:11,2.0,3,West Campus,38,56.25,Coffee,Barista Espresso,Latte
506_20250101,2025-01-01,18:49:48,1.0,3,West Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
507_20250101,2025-01-01,18:51:23,2.0,3,West Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
508_20250101,2025-01-01,18:51:41,1.0,3,West Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
509_20250101,2025-01-01,18:52:18,2.0,8,East Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
510_20250101,2025-01-01,18:52:57,2.0,3,West Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
511_20250101,2025-01-01,18:55:19,2.0,3,West Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
512_20250101,2025-01-01,18:56:24,2.0,8,East Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
513_20250101,2025-01-01,18:56:35,2.0,8,East Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
514_20250101,2025-01-01,18:56:35,1.0,8,East Campus,73,56.25,Bakery,Pastry,Almond Croissant
515_20250101,2025-01-01,19:00:27,1.0,3,West Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
516_20250101,2025-01-01,19:02:52,2.0,8,East Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
517_20250101,2025-01-01,19:06:58,1.0,8,East Campus,38,56.25,Coffee,Barista Espresso,Latte
518_20250101,2025-01-01,19:07:26,2.0,8,East Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
519_20250101,2025-01-01,19:07:40,1.0,3,West Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
520_20250101,2025-01-01,19:08:11,2.0,8,East Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
521_20250101,2025-01-01,19:08:56,1.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
522_20250101,2025-01-01,19:09:54,1.0,8,East Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
523_20250101,2025-01-01,19:10:16,2.0,3,West Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
524_20250101,2025-01-01,19:10:53,2.0,8,East Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
525_20250101,2025-01-01,19:12:49,2.0,3,West Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
526_20250101,2025-01-01,19:14:09,2.0,3,West Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
527_20250101,2025-01-01,19:15:15,1.0,3,West Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
528_20250101,2025-01-01,19:21:35,1.0,8,East Campus,49,45.0,Tea,Brewed Black tea,English Breakfast Lg
529_20250101,2025-01-01,19:22:39,1.0,8,East Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
530_20250101,2025-01-01,19:24:18,1.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
531_20250101,2025-01-01,19:24:18,1.0,8,East Campus,77,45.0,Bakery,Scone,Oatmeal Scone
532_20250101,2025-01-01,19:29:01,2.0,3,West Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
533_20250101,2025-01-01,19:29:07,1.0,3,West Campus,38,56.25,Coffee,Barista Espresso,Latte
534_20250101,2025-01-01,19:30:55,2.0,3,West Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
535_20250101,2025-01-01,19:34:03,1.0,8,East Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
536_20250101,2025-01-01,19:34:39,2.0,8,East Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
537_20250101,2025-01-01,19:34:48,1.0,3,West Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
538_20250101,2025-01-01,19:35:55,2.0,8,East Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
539_20250101,2025-01-01,19:37:51,1.0,3,West Campus,60,56.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
540_20250101,2025-01-01,19:38:46,2.0,3,West Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
541_20250101,2025-01-01,19:39:00,2.0,3,West Campus,47,45.0,Tea,Brewed Green tea,Serenity Green Tea Lg
542_20250101,2025-01-01,19:39:32,1.0,3,West Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
543_20250101,2025-01-01,19:43:29,1.0,3,West Campus,54,37.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
544_20250101,2025-01-01,19:44:41,1.0,8,East Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
545_20250101,2025-01-01,19:45:28,1.0,8,East Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
546_20250101,2025-01-01,19:49:37,1.0,3,West Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
547_20250101,2025-01-01,19:52:47,1.0,8,East Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
548_20250101,2025-01-01,19:57:56,1.0,3,West Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
549_20250101,2025-01-01,19:58:29,1.0,3,West Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
550_20250101,2025-01-01,19:58:52,1.0,3,West Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
551_20250102,2025-01-02,07:01:59,1.0,5,Main Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
552_20250102,2025-01-02,07:12:05,1.0,5,Main Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
553_20250102,2025-01-02,07:16:35,2.0,5,Main Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
554_20250102,2025-01-02,07:16:46,1.0,5,Main Campus,57,46.5,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
555_20250102,2025-01-02,07:16:46,1.0,5,Main Campus,70,48.75,Bakery,Scone,Cranberry Scone
556_20250102,2025-01-02,07:22:08,2.0,5,Main Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
557_20250102,2025-01-02,07:22:45,1.0,5,Main Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
558_20250102,2025-01-02,07:25:59,1.0,5,Main Campus,24,45.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
559_20250102,2025-01-02,07:35:10,1.0,5,Main Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
560_20250102,2025-01-02,07:48:26,1.0,5,Main Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
561_20250102,2025-01-02,07:48:26,1.0,5,Main Campus,75,52.5,Bakery,Pastry,Croissant
562_20250102,2025-01-02,07:53:48,2.0,5,Main Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
563_20250102,2025-01-02,07:59:47,1.0,5,Main Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
564_20250102,2025-01-02,07:59:47,1.0,5,Main Campus,75,52.5,Bakery,Pastry,Croissant
565_20250102,2025-01-02,08:03:47,2.0,8,East Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
566_20250102,2025-01-02,08:04:06,2.0,8,East Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
567_20250102,2025-01-02,08:04:55,1.0,8,East Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
568_20250102,2025-01-02,08:04:59,1.0,5,Main Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
569_20250102,2025-01-02,08:09:46,1.0,5,Main Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
570_20250102,2025-01-02,08:09:51,1.0,5,Main Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
571_20250102,2025-01-02,08:11:11,2.0,8,East Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
572_20250102,2025-01-02,08:11:11,1.0,8,East Campus,74,52.5,Bakery,Biscotti,Ginger Biscotti
573_20250102,2025-01-02,08:13:24,1.0,8,East Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
574_20250102,2025-01-02,08:14:13,1.0,5,Main Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
575_20250102,2025-01-02,08:15:07,1.0,8,East Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
576_20250102,2025-01-02,08:15:10,2.0,8,East Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
577_20250102,2025-01-02,08:17:28,1.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
578_20250102,2025-01-02,08:20:38,2.0,5,Main Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
579_20250102,2025-01-02,08:21:32,2.0,8,East Campus,38,56.25,Coffee,Barista Espresso,Latte
580_20250102,2025-01-02,08:23:15,1.0,8,East Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
581_20250102,2025-01-02,08:25:22,1.0,5,Main Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
582_20250102,2025-01-02,08:26:13,2.0,5,Main Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
583_20250102,2025-01-02,08:26:21,2.0,8,East Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
584_20250102,2025-01-02,08:30:10,1.0,5,Main Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
585_20250102,2025-01-02,08:31:35,1.0,8,East Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
586_20250102,2025-01-02,08:34:25,2.0,8,East Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
587_20250102,2025-01-02,08:34:30,1.0,8,East Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
588_20250102,2025-01-02,08:43:50,1.0,8,East Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
589_20250102,2025-01-02,08:51:31,2.0,5,Main Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
590_20250102,2025-01-02,08:55:40,1.0,5,Main Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
591_20250102,2025-01-02,09:00:14,1.0,8,East Campus,39,63.75,Coffee,Barista Espresso,Latte Rg
592_20250102,2025-01-02,09:01:24,1.0,8,East Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
593_20250102,2025-01-02,09:06:29,1.0,5,Main Campus,33,52.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
594_20250102,2025-01-02,09:07:31,2.0,5,Main Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
595_20250102,2025-01-02,09:11:10,1.0,8,East Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
596_20250102,2025-01-02,09:11:10,1.0,8,East Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
597_20250102,2025-01-02,09:11:45,1.0,8,East Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
598_20250102,2025-01-02,09:11:57,2.0,8,East Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
599_20250102,2025-01-02,09:11:57,1.0,8,East Campus,72,48.75,Bakery,Scone,Ginger Scone
600_20250102,2025-01-02,09:12:47,2.0,5,Main Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
601_20250102,2025-01-02,09:12:47,1.0,5,Main Campus,75,52.5,Bakery,Pastry,Croissant
602_20250102,2025-01-02,09:17:08,1.0,8,East Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
603_20250102,2025-01-02,09:21:01,1.0,8,East Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
604_20250102,2025-01-02,09:22:26,1.0,8,East Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
605_20250102,2025-01-02,09:25:27,1.0,5,Main Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
606_20250102,2025-01-02,09:26:16,2.0,8,East Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
607_20250102,2025-01-02,09:29:47,2.0,8,East Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
608_20250102,2025-01-02,09:29:47,1.0,8,East Campus,70,48.75,Bakery,Scone,Cranberry Scone
609_20250102,2025-01-02,09:31:37,2.0,8,East Campus,59,67.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
610_20250102,2025-01-02,09:33:57,2.0,8,East Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
611_20250102,2025-01-02,09:36:26,1.0,8,East Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
612_20250102,2025-01-02,09:38:46,2.0,8,East Campus,87,45.0,Coffee,Barista Espresso,Ouro Brasileiro shot
613_20250102,2025-01-02,09:40:52,1.0,5,Main Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
614_20250102,2025-01-02,09:45:34,1.0,5,Main Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
615_20250102,2025-01-02,09:46:33,2.0,8,East Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
616_20250102,2025-01-02,09:48:46,2.0,8,East Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
617_20250102,2025-01-02,09:50:09,1.0,8,East Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
618_20250102,2025-01-02,09:50:57,1.0,5,Main Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
619_20250102,2025-01-02,09:52:17,1.0,5,Main Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
620_20250102,2025-01-02,09:54:48,1.0,8,East Campus,34,36.75,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
621_20250102,2025-01-02,09:56:28,2.0,8,East Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
622_20250102,2025-01-02,09:56:45,1.0,5,Main Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
623_20250102,2025-01-02,09:58:47,2.0,5,Main Campus,37,45.0,Coffee,Barista Espresso,Espresso shot
624_20250102,2025-01-02,10:01:57,1.0,8,East Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
625_20250102,2025-01-02,10:03:39,1.0,8,East Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
626_20250102,2025-01-02,10:03:39,1.0,8,East Campus,76,52.5,Bakery,Biscotti,Chocolate Chip Biscotti
627_20250102,2025-01-02,10:05:11,1.0,5,Main Campus,58,52.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
628_20250102,2025-01-02,10:05:22,1.0,5,Main Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
629_20250102,2025-01-02,10:07:28,1.0,5,Main Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
630_20250102,2025-01-02,10:08:23,1.0,8,East Campus,43,45.0,Tea,Brewed herbal tea,Lemon Grass Lg
631_20250102,2025-01-02,10:10:47,2.0,8,East Campus,56,38.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
632_20250102,2025-01-02,10:13:55,2.0,5,Main Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
633_20250102,2025-01-02,10:13:55,1.0,5,Main Campus,79,56.25,Bakery,Scone,Jumbo Savory Scone
634_20250102,2025-01-02,10:16:43,1.0,5,Main Campus,28,30.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
635_20250102,2025-01-02,10:19:33,1.0,8,East Campus,61,71.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
636_20250102,2025-01-02,10:20:52,2.0,8,East Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
637_20250102,2025-01-02,10:22:19,1.0,5,Main Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
638_20250102,2025-01-02,10:26:49,1.0,5,Main Campus,23,37.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
639_20250102,2025-01-02,10:27:05,1.0,5,Main Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
640_20250102,2025-01-02,10:28:41,1.0,8,East Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
641_20250102,2025-01-02,10:30:39,2.0,8,East Campus,44,37.5,Tea,Brewed herbal tea,Peppermint Rg
642_20250102,2025-01-02,10:36:18,2.0,8,East Campus,50,37.5,Tea,Brewed Black tea,Earl Grey Rg
643_20250102,2025-01-02,10:36:44,1.0,5,Main Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
644_20250102,2025-01-02,10:38:55,2.0,8,East Campus,51,45.0,Tea,Brewed Black tea,Earl Grey Lg
645_20250102,2025-01-02,10:48:57,1.0,5,Main Campus,53,45.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
646_20250102,2025-01-02,10:49:58,1.0,8,East Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
647_20250102,2025-01-02,10:55:08,1.0,8,East Campus,55,60.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
648_20250102,2025-01-02,10:55:35,1.0,8,East Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
649_20250102,2025-01-02,10:59:58,1.0,8,East Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
650_20250102,2025-01-02,11:01:06,2.0,5,Main Campus,48,37.5,Tea,Brewed Black tea,English Breakfast Rg
651_20250102,2025-01-02,11:04:21,1.0,3,West Campus,27,52.5,Coffee,Organic brewed coffee,Brazilian Lg
652_20250102,2025-01-02,11:04:21,1.0,3,West Campus,70,48.75,Bakery,Scone,Cranberry Scone
653_20250102,2025-01-02,11:06:10,1.0,3,West Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
654_20250102,2025-01-02,11:06:10,1.0,3,West Campus,77,45.0,Bakery,Scone,Oatmeal Scone
655_20250102,2025-01-02,11:06:28,1.0,5,Main Campus,25,33.0,Coffee,Organic brewed coffee,Brazilian Sm
656_20250102,2025-01-02,11:10:15,2.0,8,East Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
657_20250102,2025-01-02,11:11:23,2.0,3,West Campus,26,45.0,Coffee,Organic brewed coffee,Brazilian Rg
658_20250102,2025-01-02,11:12:05,1.0,8,East Campus,41,63.75,Coffee,Barista Espresso,Cappuccino Lg
659_20250102,2025-01-02,11:12:33,1.0,5,Main Campus,46,37.5,Tea,Brewed Green tea,Serenity Green Tea Rg
660_20250102,2025-01-02,11:13:01,2.0,3,West Campus,22,30.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
661_20250102,2025-01-02,11:13:37,1.0,8,East Campus,50,37.5,Tea,Brewed Black tea,Earl Grey Rg
662_20250102,2025-01-02,11:14:15,2.0,3,West Campus,32,45.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
663_20250102,2025-01-02,11:15:12,1.0,3,West Campus,40,56.25,Coffee,Barista Espresso,Cappuccino
664_20250102,2025-01-02,11:15:28,1.0,3,West Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
665_20250102,2025-01-02,11:15:40,1.0,3,West Campus,42,37.5,Tea,Brewed herbal tea,Lemon Grass Rg
666_20250102,2025-01-02,11:16:51,2.0,3,West Campus,31,33.0,Coffee,Gourmet brewed coffee,Ethiopia Sm
667_20250102,2025-01-02,11:16:51,1.0,3,West Campus,75,52.5,Bakery,Pastry,Croissant
668_20250102,2025-01-02,11:18:12,2.0,3,West Campus,36,56.25,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
669_20250102,2025-01-02,11:18:25,2.0,3,West Campus,52,37.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
670_20250102,2025-01-02,11:19:12,2.0,3,West Campus,30,45.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
671_20250102,2025-01-02,11:19:42,1.0,8,East Campus,35,46.5,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
672_20250102,2025-01-02,11:21:43,2.0,3,West Campus,29,37.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
673_20250102,2025-01-02,11:21:49,2.0,3,West Campus,38,56.25,Coffee,Barista Espresso,Latte
